Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
487972779849223,4 to 13 Years,B.Com,$59K-$109K,Madrid,Spain,40.4637,-3.7492,Intern,46917,2023-08-02,Product Manager,Technical Product Manager,USAJOBS,"Technical Product Managers oversee the development and enhancement of technical products. They define product requirements, prioritize features, collaborate with development teams, and ensure the product aligns with the companys strategic goals and market needs.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Product management principles Technical background Agile development methodologies Product roadmap planning Market research and analysis Stakeholder communication Problem-solving skills,"Define product requirements, prioritize features, and collaborate with development teams to deliver technical products. Create product roadmaps and release plans. Gather and incorporate feedback from stakeholders.",Muthoot Finance,"{""Sector"":""Financial Services"",""Industry"":""Financial Services"",""City"":""Kochi"",""State"":""KL"",""Zip"":""682 018"",""Website"":""www.muthootfinance.com"",""Ticker"":""MUTHOOT"",""CEO"":""George Alexander Muthoot""}"
2865741751375218,3 to 11 Years,B.Com,$62K-$88K,Rome,Italy,41.8719,12.5674,Temporary,20508,2022-09-27,Data Analyst,Data Quality Analyst,FlexJobs,"Data Quality Analysts ensure the accuracy, completeness, and consistency of data within an organization. They develop and implement data quality standards, perform data validation, and identify and resolve data quality issues to maintain data integrity.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Data quality assessment and improvement Data profiling and validation Knowledge of data quality tools (e.g., Informatica, Talend) Data governance principles SQL for data analysis Attention to detail and data accuracy",Ensure data accuracy and quality by identifying and addressing data issues and anomalies. Establish data quality standards and processes. Collaborate with data stewards to improve data quality.,Berry Global Group,"{""Sector"":""Packaging"",""Industry"":""Packaging, Containers"",""City"":""Evansville"",""State"":""Indiana"",""Zip"":""47710"",""Website"":""www.berryglobal.com"",""Ticker"":""BERY"",""CEO"":""Thomas E. Salmon""}"
2143022698681074,3 to 11 Years,B.Tech,$56K-$127K,Lisbon,Portugal,39.3999,-8.2245,Full-Time,95022,2023-09-06,Data Engineer,ETL Developer,Internships.com,"An ETL Developer specializes in designing and implementing Extract, Transform, Load (ETL) processes to move and transform data between systems, supporting data integration and analytics.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","ETL (Extract, Transform, Load) processes Data integration SQL and scripting languages","Extract, transform, and load (ETL) data from various sources into data warehouses. Create ETL workflows and data pipelines. Perform data validation and quality checks.",Citigroup,"{""Sector"":""Financial Services"",""Industry"":""Commercial Banks"",""City"":""New York"",""State"":""New York"",""Zip"":""10013"",""Website"":""www.citigroup.com"",""Ticker"":""C"",""CEO"":""Jane Fraser""}"
2985511102923248,3 to 13 Years,PhD,$60K-$122K,Lisbon,Portugal,39.3999,-8.2245,Temporary,78221,2023-01-30,Data Engineer,ETL Developer,Snagajob,"An ETL Developer specializes in designing and implementing Extract, Transform, Load (ETL) processes to move and transform data between systems, supporting data integration and analytics.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","ETL (Extract, Transform, Load) processes Data integration SQL and scripting languages","Extract, transform, and load (ETL) data from various sources into data warehouses. Create ETL workflows and data pipelines. Perform data validation and quality checks.",Expeditors International of Washington,"{""Sector"":""Logistics"",""Industry"":""Transportation and Logistics"",""City"":""Seattle"",""State"":""Washington"",""Zip"":""98104"",""Website"":""www.expeditors.com"",""Ticker"":""EXPD"",""CEO"":""Jeff Musser""}"
2875283810646359,0 to 13 Years,BA,$59K-$114K,Rome,Italy,41.8719,12.5674,Intern,132674,2022-11-07,Data Engineer,Big Data Engineer,Internships.com,"A Big Data Engineer develops and manages big data solutions, including data storage, processing, and analysis platforms, to extract valuable insights and support data-driven decisions.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Big data technologies (Hadoop, Spark, etc.) Data processing and analysis Distributed computing","Work with large and complex datasets, using technologies like Hadoop and Spark. Develop and maintain big data solutions. Optimize data processing and storage for performance.",Hertz Global Holdings,"{""Sector"":""Rental & Leasing Services"",""Industry"":""Automotive Retailing, Services"",""City"":""Estero"",""State"":""Florida"",""Zip"":""33928"",""Website"":""www.hertz.com"",""Ticker"":""HTZ"",""CEO"":""Stephen M. Scherr""}"
2973937420472355,0 to 11 Years,B.Com,$64K-$90K,Paris,France,46.603354,1.888334,Part-Time,19634,2023-03-17,Product Manager,Agile Product Owner,LinkedIn,"Agile Product Owners work closely with development teams in Agile environments. They define and prioritize product backlog items, communicate the product vision, and ensure that the product increments delivered align with customer needs and project objectives.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Agile product development Scrum or Kanban frameworks Backlog management User story writing Prioritization techniques Collaboration with development teams Product vision and strategy,"Act as the product owner in agile development, making critical decisions and ensuring product goals are met. Maintain and prioritize the product backlog. Communicate with stakeholders and development teams.",Sinopec,"{""Sector"":""Oil and Gas"",""Industry"":""Energy - Oil & Gas Exploration & Production"",""City"":""Beijing"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""https://www.sinopecgroup.com/"",""Ticker"":""0386.HK"",""CEO"":""Zhang Yuzhuo""}"
912320818983982,1 to 11 Years,BA,$57K-$93K,Stockholm,Sweden,60.1282,18.6435,Full-Time,125613,2022-07-31,Data Analyst,Data Quality Analyst,Snagajob,"Data Quality Analysts ensure the accuracy, completeness, and consistency of data within an organization. They develop and implement data quality standards, perform data validation, and identify and resolve data quality issues to maintain data integrity.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Data quality assessment and improvement Data profiling and validation Knowledge of data quality tools (e.g., Informatica, Talend) Data governance principles SQL for data analysis Attention to detail and data accuracy",Ensure data accuracy and quality by identifying and addressing data issues and anomalies. Establish data quality standards and processes. Collaborate with data stewards to improve data quality.,BASF SE,"{""Sector"":""Chemicals"",""Industry"":""Chemicals"",""City"":""Ludwigshafen"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.basf.com"",""Ticker"":""BAS"",""CEO"":""Martin Bruderm ller""}"
402491157954743,3 to 10 Years,MCA,$59K-$93K,Berlin,Germany,51.1657,10.4515,Part-Time,22286,2023-07-12,Data Analyst,Business Intelligence Analyst,FlexJobs,"Business Intelligence Analysts gather and analyze data to provide valuable insights to support decision-making within an organization. They create reports, dashboards, and data visualizations to help stakeholders understand trends, patterns, and opportunities in the data.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Data analysis and visualization tools (e.g., Tableau, Power BI) SQL and database querying Business intelligence concepts Data modeling and reporting Strong analytical and problem-solving skills Data-driven decision-making",Gather and analyze data to provide insights for decision-making using tools like Tableau or Power BI. Create data visualizations and reports. Identify trends and patterns in data.,Prudential Financial,"{""Sector"":""Financial Services"",""Industry"":""Insurance: Life, Health (Stock)"",""City"":""Newark"",""State"":""New Jersey"",""Zip"":""7102"",""Website"":""www.prudential.com"",""Ticker"":""PRU"",""CEO"":""Charles F. Lowrey""}"
188753212189501,4 to 15 Years,M.Com,$58K-$106K,Paris,France,46.603354,1.888334,Temporary,78806,2022-12-23,Marketing Analyst,Data Analyst,Jobs2Careers,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,Public Service Enterprise Group,"{""Sector"":""Utilities"",""Industry"":""Utilities: Gas and Electric"",""City"":""Newark"",""State"":""New Jersey"",""Zip"":""7102"",""Website"":""www.pseg.com"",""Ticker"":""PEG"",""CEO"":""Ralph A. Larossa""}"
666395558036990,2 to 12 Years,BCA,$55K-$127K,Lisbon,Portugal,39.3999,-8.2245,Contract,126275,2022-12-28,Data Scientist,Machine Learning Engineer,Idealist,"Machine Learning Engineers develop machine learning models and algorithms, working on tasks like data preprocessing, model training, and deployment.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Machine learning algorithms Python programming Data preprocessing Deep learning Model evaluation,Develop machine learning models and algorithms for data analysis and prediction. Preprocess and clean data for model training. Evaluate model performance and fine-tune parameters.,Graybar Electric,"{""Sector"":""Electrical Wholesale"",""Industry"":""Wholesalers: Diversified"",""City"":""St. Louis"",""State"":""Montana"",""Zip"":""63105"",""Website"":""www.graybar.com"",""Ticker"":"""",""CEO"":""Kathleen M. Mazzarella""}"
1365154870823457,5 to 8 Years,MBA,$55K-$107K,Brussels,Belgium,50.5039,4.4699,Temporary,49219,2021-12-20,Data Scientist,Data Engineer,SimplyHired,"Data Engineers design and maintain data pipelines, ensuring data availability and quality for analysis and reporting purposes.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Data integration ETL (Extract, Transform, Load) Big data technologies (e.g., Hadoop, Spark) Database management Data warehousing","Design, build, and maintain data pipelines and ETL (Extract, Transform, Load) processes. Ensure data accessibility and availability for analytics and reporting. Collaborate with data scientists and analysts.",Fifth Third Bancorp,"{""Sector"":""Banking"",""Industry"":""Commercial Banks"",""City"":""Cincinnati"",""State"":""Ohio"",""Zip"":""45263"",""Website"":""www.53.com"",""Ticker"":""FITB"",""CEO"":""Tim Spence""}"
2100937561332445,5 to 12 Years,BCA,$56K-$92K,Lisbon,Portugal,39.3999,-8.2245,Contract,40826,2023-04-13,Data Analyst,Data Quality Analyst,FlexJobs,"Data Quality Analysts ensure the accuracy, completeness, and consistency of data within an organization. They develop and implement data quality standards, perform data validation, and identify and resolve data quality issues to maintain data integrity.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Data quality assessment and improvement Data profiling and validation Knowledge of data quality tools (e.g., Informatica, Talend) Data governance principles SQL for data analysis Attention to detail and data accuracy",Ensure data accuracy and quality by identifying and addressing data issues and anomalies. Establish data quality standards and processes. Collaborate with data stewards to improve data quality.,A-Mark Precious Metals,"{""Sector"":""Mining"",""Industry"":""Wholesalers: Diversified"",""City"":""El Segundo"",""State"":""California"",""Zip"":""90245"",""Website"":""www.amark.com"",""Ticker"":""AMRK"",""CEO"":""Gregory N. Roberts""}"
